Unnamed: 0	tweet_id	text	science_related	scientific_claim	scientific_reference	scientific_context	text_lemmatized
862	1042581032828981249	yvandutil polanimalaus suckmysav dinkeldash dvibrationz crispycx cjlegalbeagle miked thefuturebigly fredfoxyguy friendsoscience peden_c blaubok gillesnfio rushhourp hansconser mspence ethonraptor regimechangebc jpolov nikolovscience pork_kebab centralflboy lifeisthermal prof_sjgreene bjjuhl alan_poirier nedau calimercmplex ndpnomore simonmaxfield the_climateguy darrenburchill stevesgoddard tigerzntl brandondaly l_wallace stuartbirdman weizhangatmos jimmyha snakebi criticalstress_ haddockadhoc dan johnpisulamba billybobtn tammyjparadis mdulaoblngotcha drwaheeduddin viscountredmund another nobel laureate dr kary mullis on the bs of agw climatology is a joke 	1	1.0	0.0	1.0	yvandutil polanimalaus suckmysav dinkeldash dvibrationz crispycx cjlegalbeagle miked thefuturebigly fredfoxyguy friendsoscience peden_c blaubok gillesnfio rushhourp hansconser mspence ethonraptor regimechangebc jpolov nikolovscience pork_kebab centralflboy lifeisthermal prof_sjgreene bjjuhl alan_poirier nedau calimercmplex ndpnomore simonmaxfield the_climateguy darrenburchill stevesgoddard tigerzntl brandondaly l_wallace stuartbirdman weizhangatmos jimmyha snakebi criticalstress_ haddockadhoc dan johnpisulamba billybobtn tammyjparadis mdulaoblngotcha drwaheeduddin viscountredmund another nobel laureate dr kary mullis on the b of agw climatology be a joke
863	1042670734546554880	trump surveys carolina storm damage gives out meals to florence victims see more -->  <-- click here     	0	0.0	0.0	0.0	trump survey carolina storm damage give out meal to florence victim see more -- > < -- click here
864	1043572719629955072	muneebaleem imrankhanpti narendramodi indian want peace bt a small favour to stop d terrorism modi accepted d talks bt ur army sopnsered terrorist kill our  men	0	0.0	0.0	0.0	muneebaleem imrankhanpti narendramodi indian want peace bt a small favour to stop d terrorism modi accept d talk bt ur army sopnsered terrorist kill our men
865	1044015982065471490	what happens when you let employees pick how much they want to be paid? this company decided to find out - science science and technology science news science world tech tech world technology technology news technology world 	0	0.0	0.0	0.0	what happen when you let employee pick how much they want to be pay ? this company decide to find out - science science and technology science news science world tech tech world technology technology news technology world
866	1044677181941530624	do you remember when the news reports on tv were scarier than the pharmaceutical commercials in between? 	0	0.0	0.0	0.0	do you remember when the news report on tv be scary than the pharmaceutical commercial in between ?
867	1045846801876766721	states herself trauma causes norepinephrine to imprint memories on the hippocampus yet cant remember anything  	1	1.0	0.0	0.0	state herself trauma cause norepinephrine to imprint memory on the hippocampus yet cant remember anything
869	1046403575386124288	its phony christian sunday people who support a hateful administration & then attend church are phoniesperiod	0	0.0	0.0	0.0	it phony christian sunday people who support a hateful administration & then attend church be phoniesperiod
870	1046430215076040704	$ a month for brand new fitness equipment is a deal you cant miss out on! for the month of september we are offering $mo for  months for qualified buyers call or stop in store today to get set up with this amazing offer!  	0	0.0	0.0	0.0	$ a month for brand new fitness equipment be a deal you cant miss out on ! for the month of september we be offer $ mo for month for qualified buyer call or stop in store today to get set up with this amazing offer !
871	1046439010522955776	crows can memorize peoples individual gaits and faces  	1	1.0	1.0	1.0	crow can memorize people individual gait and face
872	1046627062025474049	evidence doesnt support claim against kavanaugh prosecutor says  	0	0.0	0.0	0.0	evidence doesnt support claim against kavanaugh prosecutor say
873	1046719722694299648	chiropractic treatment and vision loss - in rare occurrences forceful manipulation of the neck is linked to a damaging side effect vision problems and bleeding inside the eye finds the first published case report of chiropractic care leading to multip…  	1	1.0	1.0	1.0	chiropractic treatment and vision loss - in rare occurrence forceful manipulation of the neck be link to a damaging side effect vision problem and bleed inside the eye find the first publish case report of chiropractic care lead to multip…
875	1047437158401761280	letters to the editor sept   	0	0.0	0.0	0.0	letter to the editor sept
876	1048362979693973504	friday night lights at the park come celebrate senior night and support rio elementary pto at the concession stand   rio middlehigh school 	0	0.0	0.0	0.0	friday night light at the park come celebrate senior night and support rio elementary pto at the concession stand rio middlehigh school
878	1050268738337959937	teenage fever is a mood	0	0.0	0.0	0.0	teenage fever be a mood
879	1050446156298416129	(the huffington post)   in women of color as  candidates report  there was a  percent increase in women of color among nominees for congress since  a study shows   	1	1.0	0.0	0.0	( the huffington post ) in woman of color a candidate report there be a percent increase in woman of color among nominee for congress since a study show
880	1050544366115282944	coffee drinking associated with lower risk of stroke ➡  	1	1.0	0.0	0.0	coffee drinking associate with low risk of stroke ➡
881	1050571507271897088	uft the raise is % inflation is currently higher than that and expected to increase so much so that social security is getting a % cola for  so why are you asking us to take %? looks like im leaning to  on this 	0	0.0	0.0	0.0	uft the raise be % inflation be currently high than that and expect to increase so much so that social security be get a % cola for so why be you ask u to take % ? look like im lean to on this
882	1051240138024529920	omnity_io enables research and development professionals to efficiently and systematically answer a wide range of questions as  allows real-time insight into complex document sets  $om	0	0.0	0.0	0.0	omnity_io enable research and development professional to efficiently and systematically answer a wide range of question a allows real-time insight into complex document set $ om
883	1052016495306391553	i dont like how much this is being promoted 	1	0.0	1.0	1.0	i dont like how much this be be promote
884	1052056630609829888	wave life sciences $wve stock rating lowered by bidaskclub 	0	0.0	0.0	0.0	wave life science $ wve stock rating lower by bidaskclub
885	1053658867538821120	fasting or fasting-mimicking diets (fmds) lead to wide alterations in growth factors and in metabolite levels generating environments that can reduce the capability of cancer cells to adapt and survive and thus improving the effects of cancer therapies 	1	1.0	1.0	1.0	fast or fasting-mimicking diet ( fmds ) lead to wide alteration in growth factor and in metabolite level generate environment that can reduce the capability of cancer cell to adapt and survive and thus improve the effect of cancer therapy
