Unnamed: 0	tweet_id	text	science_related	scientific_claim	scientific_reference	scientific_context	text_lemmatized
907	1078774871386177537	#over #horizon #radar could help produce fast growing #contaminated #mutated #food get rid drinking #water usaid agro horizon project f e experiments nasa	1	1.0	1.0	1.0	# over # horizon # radar could help produce fast grow # contaminate # mutate # food get rid drinking # water unsaid aggro horizon project f e experiment NASA
909	1080904877348290560	grittyszn sawsinn acunabombs theprocess machado yankee harper would rather go elsewhere phillies th place team think	0	0.0	0.0	0.0	criticize sass entomb the process mach ado Yankee Harper would rather go elsewhere Phillips Th place team think
910	1083029105052930048	trump demands reports waste fraud afghanistan locked via motherjones	0	0.0	0.0	0.0	trump demand report waste fraud Afghanistan lock via motherliness
911	1084098262267621377	evolution apply individuals species there's benefit certain percentage population remain outside breeding pool devote energies supporting clan means well dotty aunt #atheism	1	1.0	0.0	0.0	evolution apply individual specie there be benefit certain percentage population remain outside breeding pool devote energy support clan mean well dotty aunt # atheism
913	1084993614915227649	realdonaldtrump travel ban saudi arabia! committed killed journalist trump support terrorists!	0	0.0	0.0	0.0	realdonaldtrump travel ban Saudi Arabia ! commit kill journalist trump support terrorist !
914	1085738081133649920	peter ᴼᴼᴴ ᴵ ᴸᴼᵛᴱ ᵀᴴᴵˢ ᶜᴴᴬᴿᴬᶜᵀᴱᴿ show kills character peter ᴶᴼᴷᴱˢ ᴼᴺ ᵞᴼᵁ ᴵ ᴸᴵᴱᴰ show resurrects character peter ᴵ ᴸᴵᴱᴰ ᴬᴳᴬᴵᴺ? show kills character peter stop opposite viewers want	0	0.0	0.0	0.0	peter W ᴵ W W W show kill character peter W W W ᴵ W show resurrect character peter ᴵ W W ? show kill character peter stop opposite viewer want
915	1086432579979485184	tsa go strike would pointless need organize work stoppage happen organically anyway jobs entail pay invariably people stop showing jobs exist	0	0.0	0.0	0.0	Sta go strike would pointless need organize work stoppage happen organically anyway job entail pay invariably people stop show job exist
916	1086822696371904512	kids wear sunglasses support classmate battling eye cancer	0	0.0	0.0	0.0	kid wear sunglass support classmate battle eye cancer
917	1087410320094707712	imagine black n publicly announcing u love n support jeffrat stone	0	0.0	0.0	0.0	imagine black n publicly announce you love n support Jeffry stone
918	1090405470936936448	great article process archival research	1	0.0	1.0	1.0	great article process archival research
919	1090675424626040832	drpeternieman read cardiac mri studies marathon runners? concerns? thinking possible thinner bones better progressive myocardial scar tissue deposits concerns support case varied exercise cross training?	1	1.0	0.0	1.0	trainman read cardiac MRI study marathon runner ? concern ? think possible thin bone well progressive myocardial scar tissue deposit concern support case varied exercise cross training ?
920	1091141235639705600	difficult path stop properly bestowed blessing	0	0.0	0.0	0.0	difficult path stop properly bestow blessing
921	1091820005589684224	study deactivating facebook account good mental health	1	1.0	1.0	1.0	study deactivate Facebook account good mental health
923	1092806445668712454	houston fans really mad cause kobe telling truth	0	0.0	0.0	0.0	Houston fan really mad because Kobe tell truth
924	1093495316702212096	computer inside contact lens allows record videos surf web facial object recognition take photos via valaafshar	0	0.0	0.0	0.0	computer inside contact lens allow record video surf web facial object recognition take photo via lavisher
925	1095741834138185729	place stigma really important determinant sustainer health wellbeing inequalities emphasised recently evidence house lords select committee regenerating seaside towns placewellbeing prosocialplace via conversationuk	1	1.0	1.0	1.0	place stigma really important determinant sustained health well being inequality emphasize recently evidence house lords select committee regenerating seaside town policewomen prosocial place via conversation
926	1095750532466180096	whygena draws either cause u secretly hoping draw someone reggie u wants see many ppl wanted u valentine's day	0	0.0	0.0	0.0	Gena draw either because you secretly hope draw someone reggie you want see many Pol want you valentine be day
927	1096554547005345792	newberrysports nc played hard hung tough st half queens great talented team pulled away nd half guys kept playing hard team process building champions	0	0.0	0.0	0.0	nightspots NC play hard hung tough st half queen great talented team pull away ND half guy keep play hard team process building champion
928	1096821501859373056	gonna go live chill marbles stream make sure stop watch ur marble winnnn	0	0.0	0.0	0.0	go to go live chill marble stream make sure stop watch you be marble Winnie
929	1098255359859281920	trump's loyalty obsession could lead obstruction case	0	0.0	0.0	0.0	trump be loyalty obsession could lead obstruction case
930	1099042453485768704	new senior us justice dept official reports us attorney general receive report special counsel mueller end next week incorrect	0	0.0	0.0	0.0	new senior us justice dept official report us attorney general receive report special counsel Mueller end next week incorrect
931	1099360559365947392	would applauded u u would gone #nit srinagar hindu students country wr beaten unfurled #nationalflag ur priority go jnu support wanted break india narendramodi need applauds	0	0.0	0.0	0.0	would applaud you you would gone # nit Srinagar Hindu student country wry beat unfurled # national flag you be priority go Jun support want break India nondramatic need applaud
932	1099688449819492352	excellent point freddoucettenh hypocrisy astounding yet people country still support thinking face rolling eyes face rolling eyes	0	0.0	0.0	0.0	excellent point freestone hypocrisy astounding yet people country still support think face roll eye face roll eye
933	1100693775620268032	please send caffeine london town today! double show day lots foodie treats catch ups cards	0	0.0	0.0	0.0	please send caffeine London town today ! double show day lot foodie treat catch up card
934	1100726830896685056	modelling demand side energy policies climate change mitigation uk	1	0.0	1.0	1.0	model demand side energy policy climate change mitigation UK
935	1100871404365451265	ive done cover ups ex boyfriends names today people need smarten fuck stop getting boyfriend girlfriends names	0	0.0	0.0	0.0	I have do cover up ex boyfriend name today people need smarten fuck stop get boyfriend girlfriend name
936	1100908185286782976	network support technical operations centre engineer reading k k year basic shift allowance benefits #job #jobs #hiring #railjobs	0	0.0	0.0	0.0	network support technical operation center engineer read k k year basic shift allowance benefit # job # job # hire # rail job
937	1102674464377049089	#nowhiring #shuttle driver need income? deliver uber eats uber #lyft #postmates #southdartmouth #uber #trucker check box check apply	0	0.0	0.0	0.0	# now hire # shuttle driver need income ? deliver umber eat umber # leave # postdate # dartmouth # umber # trucker check box check apply
938	1102716650045009921	direct consumer #wine sales increased million cases one biggest growers sangiovese send bottle friends order wedding oak winery shop online store	0	0.0	0.0	0.0	direct consumer # wine sale increase million case one big grower hangover send bottle friend order wedding oak winery shop online store
939	1102899669145972736	today may tested take moment think potential outcomes responding use process elimination make selection got this! #shespeaks	0	0.0	0.0	0.0	today may test take moment think potential outcome respond use process elimination make selection get this ! # she speak
940	1103439929030397952	please watch share powerful tedx talk apollo sevant talks social emotional learning anti bullying workshops lead reduction school bullying violence video	1	1.0	0.0	0.0	please watch share powerful TeX talk Apollo servant talk social emotional learning anti bully workshop lead reduction school bullying violence video
